time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2025-06-30 14:00:00,17.3,11.1,67.0,0.0,,260.0,14.4,41.0,1008.4,,3.0
2025-06-30 15:00:00,18.7,12.2,66.0,0.0,,270.0,10.8,36.0,1008.6,,3.0
2025-06-30 16:00:00,18.1,11.4,65.0,0.0,,280.0,10.8,21.0,1009.2,,3.0
2025-06-30 17:00:00,16.4,10.9,70.0,0.0,,310.0,7.2,38.9,1009.6,,3.0
2025-06-30 18:00:00,15.8,11.0,73.0,0.0,0.0,340.0,7.2,41.8,1009.9,0.0,3.0
2025-06-30 19:00:00,15.7,11.1,74.0,0.0,,350.0,7.2,42.8,1010.4,,2.0
2025-06-30 20:00:00,14.9,10.7,76.0,0.0,,330.0,7.2,40.7,1010.8,,2.0
2025-06-30 21:00:00,14.0,10.6,80.0,0.0,,280.0,3.6,33.1,1011.4,,3.0
2025-06-30 22:00:00,15.4,10.8,74.0,0.0,,320.0,10.8,36.0,1011.9,,1.0
2025-06-30 23:00:00,14.4,11.4,82.0,0.0,,320.0,10.8,41.4,1012.2,,2.0
2025-07-01 00:00:00,13.9,11.6,86.0,0.0,,330.0,7.2,42.5,1012.4,0.0,3.0
2025-07-01 01:00:00,13.5,11.4,87.0,0.0,,330.0,7.2,46.4,1012.7,,3.0
2025-07-01 02:00:00,13.5,11.0,85.0,0.0,,330.0,10.8,44.6,1012.8,,3.0
2025-07-01 03:00:00,13.9,10.9,82.0,0.0,,330.0,10.8,42.1,1013.1,,3.0
2025-07-01 04:00:00,14.2,10.8,80.0,0.0,,320.0,10.8,38.2,1013.3,,2.0
2025-07-01 05:00:00,14.8,10.4,75.0,0.0,,320.0,10.8,34.9,1013.4,,1.0
2025-07-01 06:00:00,15.9,10.4,70.0,0.0,0.0,320.0,10.8,34.9,1013.4,60.0,1.0
2025-07-01 07:00:00,17.5,11.3,67.0,0.0,,290.0,10.8,37.1,1013.6,,1.0
2025-07-01 08:00:00,18.1,10.7,62.0,0.0,,290.0,14.4,41.0,1013.7,,1.0
2025-07-01 09:00:00,18.8,10.6,59.0,0.0,,290.0,14.4,45.4,1013.9,,1.0
2025-07-01 10:00:00,19.4,10.9,58.0,0.0,,260.0,18.0,47.2,1014.0,,1.0
2025-07-01 11:00:00,19.8,11.3,58.0,0.0,,270.0,21.6,48.6,1013.7,,1.0
2025-07-01 12:00:00,19.8,10.8,56.0,0.0,0.0,260.0,21.6,50.4,1013.6,60.0,1.0
2025-07-01 13:00:00,19.7,10.4,55.0,0.0,,280.0,18.0,50.8,1013.4,,1.0
2025-07-01 14:00:00,19.1,9.0,52.0,0.0,,260.0,25.2,50.8,1013.6,,1.0
2025-07-01 15:00:00,18.8,9.3,54.0,0.0,,270.0,21.6,48.6,1013.3,,1.0
2025-07-01 16:00:00,17.8,8.6,55.0,0.0,,260.0,21.6,46.4,1013.4,,1.0
2025-07-01 17:00:00,17.3,8.4,56.0,0.0,,260.0,21.6,44.6,1013.5,,1.0
2025-07-01 18:00:00,15.8,8.8,63.0,0.0,0.0,270.0,18.0,42.8,1013.2,18.0,1.0
2025-07-01 19:00:00,16.1,8.8,62.0,0.0,,270.0,14.4,40.0,1013.2,,3.0
2025-07-01 20:00:00,15.1,9.7,70.0,0.0,,270.0,10.8,40.0,1013.5,,3.0
2025-07-01 21:00:00,14.4,9.8,74.0,0.0,,240.0,3.6,32.0,1013.5,,1.0
2025-07-01 22:00:00,13.7,9.7,77.0,0.0,,240.0,7.2,29.2,1013.3,,1.0
2025-07-01 23:00:00,12.5,10.2,86.0,0.0,,230.0,7.2,20.5,1013.6,,1.0
2025-07-02 00:00:00,11.4,10.3,93.0,0.0,,180.0,3.6,16.6,1013.8,0.0,2.0
2025-07-02 01:00:00,11.0,10.4,96.0,0.0,,170.0,3.6,16.2,1013.4,,2.0
2025-07-02 02:00:00,11.7,10.9,95.0,0.0,,200.0,7.2,13.7,1013.4,,1.0
2025-07-02 03:00:00,13.0,11.6,91.0,0.0,,200.0,7.2,11.5,1013.2,,1.0
2025-07-02 04:00:00,14.8,11.9,83.0,0.0,,230.0,7.2,12.2,1013.2,,3.0
2025-07-02 05:00:00,17.3,13.0,76.0,0.0,,220.0,14.4,12.6,1013.3,,3.0
2025-07-02 06:00:00,20.0,13.0,64.0,0.0,0.0,180.0,7.2,17.6,1013.0,60.0,1.0
2025-07-02 07:00:00,21.8,12.4,55.0,0.0,,230.0,10.8,20.9,1013.1,,1.0
2025-07-02 08:00:00,23.0,14.8,60.0,0.0,,200.0,7.2,20.9,1013.3,,2.0
2025-07-02 09:00:00,24.4,16.6,62.0,0.0,,250.0,10.8,24.5,1013.2,,3.0
2025-07-02 10:00:00,24.3,16.3,61.0,0.0,,260.0,18.0,27.7,1013.4,,2.0
2025-07-02 11:00:00,24.4,15.0,56.0,0.0,,260.0,18.0,32.4,1013.6,,2.0
2025-07-02 12:00:00,24.3,14.7,55.0,0.0,0.0,260.0,18.0,40.0,1013.6,60.0,1.0
2025-07-02 13:00:00,23.3,14.3,57.0,0.0,,260.0,18.0,38.5,1013.5,,3.0
2025-07-02 14:00:00,22.7,14.3,59.0,0.0,,250.0,14.4,38.2,1013.3,,3.0
2025-07-02 15:00:00,22.5,13.8,58.0,0.0,,240.0,14.4,34.2,1013.4,,3.0
2025-07-02 16:00:00,21.1,13.3,61.0,0.0,,250.0,14.4,35.3,1013.6,,3.0
2025-07-02 17:00:00,19.1,13.1,68.0,0.0,,250.0,14.4,38.9,1013.8,,3.0
2025-07-02 18:00:00,18.6,13.4,72.0,0.0,0.0,250.0,14.4,32.4,1013.9,54.0,3.0
2025-07-02 19:00:00,17.2,12.7,75.0,0.0,,240.0,10.8,28.8,1014.0,,2.0
2025-07-02 20:00:00,16.2,12.6,79.0,0.0,,230.0,10.8,25.9,1013.9,,1.0
2025-07-02 21:00:00,15.3,12.4,83.0,0.0,,240.0,7.2,24.8,1013.9,,1.0
2025-07-02 22:00:00,16.0,12.0,77.0,0.0,,260.0,11.2,22.7,1013.0,,3.0
2025-07-02 23:00:00,14.1,12.1,88.0,0.0,,250.0,7.2,20.5,1013.6,,3.0
2025-07-03 00:00:00,14.7,12.2,85.0,0.0,,220.0,3.6,18.0,1013.2,0.0,3.0
2025-07-03 01:00:00,15.1,12.2,83.0,0.0,,220.0,3.6,17.6,1012.9,,3.0
2025-07-03 02:00:00,15.1,12.4,84.0,0.0,,180.0,3.6,13.3,1012.4,,3.0
2025-07-03 03:00:00,16.5,12.6,78.0,0.0,,180.0,7.2,12.2,1011.4,,3.0
2025-07-03 04:00:00,17.0,11.9,72.0,0.0,,200.0,10.8,27.7,1011.0,,3.0
2025-07-03 05:00:00,18.4,10.0,58.0,0.0,,190.0,14.4,33.1,1010.2,,3.0
2025-07-03 06:00:00,20.3,9.5,50.0,0.0,0.0,200.0,10.8,36.4,1009.6,48.0,3.0
2025-07-03 07:00:00,22.2,10.7,48.0,0.0,,200.0,14.4,40.0,1009.0,,3.0
2025-07-03 08:00:00,24.4,12.0,46.0,0.0,,200.0,14.4,39.2,1008.3,,1.0
2025-07-03 09:00:00,25.6,12.8,45.0,0.0,,210.0,14.4,41.8,1007.6,,1.0
2025-07-03 10:00:00,27.0,14.0,45.0,0.0,,190.0,24.1,41.4,1006.0,,1.0
2025-07-03 11:00:00,27.6,13.5,42.0,0.0,,180.0,14.4,48.6,1005.9,,1.0
2025-07-03 12:00:00,26.5,13.9,46.0,0.0,0.0,180.0,18.0,49.7,1004.8,6.0,1.0
2025-07-03 13:00:00,26.6,15.6,51.0,0.0,,200.0,14.4,49.3,1004.5,,3.0
2025-07-03 14:00:00,24.0,16.0,61.0,0.0,,230.0,32.0,45.4,1004.0,,3.0
2025-07-03 15:00:00,22.0,16.0,69.0,0.0,,230.0,18.0,47.9,1004.6,,3.0
2025-07-03 16:00:00,20.2,15.4,74.0,0.0,,250.0,25.2,50.8,1005.0,,3.0
2025-07-03 17:00:00,19.5,11.5,60.0,0.0,,250.0,28.8,49.3,1004.7,,3.0
2025-07-03 18:00:00,19.3,9.5,53.0,0.0,0.0,250.0,32.4,37.0,1004.9,48.0,3.0
2025-07-03 19:00:00,16.9,8.6,58.0,0.0,,250.0,25.2,35.0,1004.9,,1.0
2025-07-03 20:00:00,14.8,9.2,69.0,0.0,,250.0,32.4,33.0,1004.7,,1.0
2025-07-03 21:00:00,12.6,10.8,89.0,0.0,,250.0,36.0,36.0,1005.0,,3.0
2025-07-03 22:00:00,13.0,9.6,80.0,0.0,,260.0,32.4,37.0,1005.2,,3.0
2025-07-03 23:00:00,12.7,8.8,77.0,0.0,,260.0,36.0,39.0,1005.6,,3.0
2025-07-04 00:00:00,12.6,8.5,76.0,0.0,,260.0,36.0,43.0,1006.3,0.0,3.0
2025-07-04 01:00:00,12.8,8.7,76.0,0.0,,260.0,32.4,37.0,1007.1,,3.0
2025-07-04 02:00:00,12.8,9.4,80.0,0.0,,270.0,28.8,43.0,1008.1,,3.0
2025-07-04 03:00:00,12.9,9.2,78.0,0.0,,270.0,25.2,33.0,1009.0,,3.0
2025-07-04 04:00:00,13.2,8.7,74.0,0.0,,270.0,25.2,71.6,1010.1,,3.0
2025-07-04 05:00:00,13.6,8.9,73.0,0.0,,270.0,25.2,62.6,1011.0,,2.0
2025-07-04 06:00:00,13.7,8.3,70.0,0.0,0.0,270.0,28.8,33.0,1011.8,60.0,1.0
2025-07-04 07:00:00,13.9,8.5,70.0,0.0,,270.0,28.8,58.3,1012.4,,1.0
2025-07-04 08:00:00,14.2,8.8,70.0,0.0,,270.0,25.2,56.5,1013.0,,1.0
2025-07-04 09:00:00,14.5,8.2,66.0,0.0,,270.0,28.8,57.6,1013.4,,1.0
2025-07-04 10:00:00,14.2,7.0,62.0,0.0,,270.0,32.4,61.2,1013.7,,1.0
2025-07-04 11:00:00,15.3,8.3,63.0,0.0,,270.0,25.2,62.3,1014.4,,1.0
2025-07-04 12:00:00,14.5,6.1,57.0,0.0,0.0,270.0,28.8,38.0,1014.6,60.0,1.0
2025-07-04 13:00:00,14.8,7.6,62.0,0.0,,270.0,28.8,36.0,1015.0,,1.0
2025-07-04 14:00:00,14.4,7.2,62.0,0.0,,260.0,28.8,32.0,1015.1,,1.0
2025-07-04 15:00:00,14.3,7.1,62.0,0.0,,270.0,28.8,59.4,1015.4,,1.0
2025-07-04 16:00:00,14.2,7.0,62.0,0.0,,270.0,21.6,57.2,1015.2,,1.0
2025-07-04 17:00:00,13.6,6.5,62.0,0.0,,270.0,18.0,52.9,1015.1,,1.0
2025-07-04 18:00:00,13.2,6.8,65.0,0.0,0.0,260.0,18.0,47.2,1015.2,60.0,1.0
2025-07-04 19:00:00,12.3,7.8,74.0,0.0,,260.0,10.8,38.9,1015.3,,1.0
2025-07-04 20:00:00,11.1,8.3,83.0,0.0,,240.0,7.2,30.6,1015.0,,2.0
2025-07-04 21:00:00,10.4,8.2,86.0,0.0,,230.0,7.2,27.7,1014.7,,2.0
2025-07-04 22:00:00,10.3,7.7,84.0,0.0,,220.0,7.2,27.0,1014.3,,3.0
2025-07-04 23:00:00,10.8,7.7,81.0,0.0,,220.0,7.2,20.2,1014.1,,3.0
2025-07-05 00:00:00,10.4,7.6,83.0,0.0,,200.0,7.2,19.1,1013.6,0.0,3.0
2025-07-05 01:00:00,10.0,8.3,89.0,0.0,,200.0,10.8,18.4,1013.3,,3.0
2025-07-05 02:00:00,10.0,9.4,96.0,0.0,,210.0,7.2,18.7,1012.9,,3.0
2025-07-05 03:00:00,11.1,10.5,96.0,0.0,,230.0,7.2,22.3,1012.6,,3.0
2025-07-05 04:00:00,11.5,11.2,98.0,0.0,,200.0,10.8,23.8,1012.5,,5.0
2025-07-05 05:00:00,12.9,12.0,94.0,0.0,,200.0,10.8,22.7,1012.3,,3.0
2025-07-05 06:00:00,14.5,12.5,88.0,0.0,0.0,230.0,10.8,21.2,1012.2,0.0,3.0
2025-07-05 07:00:00,13.7,12.4,92.0,1.0,,220.0,3.6,21.2,1012.0,,3.0
2025-07-05 08:00:00,15.2,12.7,85.0,0.3,,210.0,7.2,22.0,1011.8,,3.0
2025-07-05 09:00:00,15.1,11.9,81.0,0.2,,230.0,3.6,23.0,1011.3,,17.0
2025-07-05 10:00:00,13.6,12.8,95.0,3.0,,180.0,10.8,25.2,1011.0,,3.0
2025-07-05 11:00:00,13.8,13.5,98.0,3.0,,50.0,7.2,23.4,1010.9,,17.0
2025-07-05 12:00:00,14.9,12.9,88.0,6.0,0.0,220.0,10.8,25.9,1010.3,0.0,8.0
2025-07-05 13:00:00,14.9,13.1,89.0,0.5,,220.0,7.2,21.6,1010.0,,8.0
2025-07-05 14:00:00,15.1,13.1,88.0,0.8,,230.0,7.2,27.7,1009.6,,8.0
2025-07-05 15:00:00,13.8,13.0,95.0,4.0,,250.0,10.8,29.5,1009.7,,7.0
2025-07-05 16:00:00,13.4,12.3,93.0,0.4,,260.0,10.8,29.5,1009.5,,8.0
2025-07-05 17:00:00,13.3,12.7,96.0,0.6,,190.0,7.2,22.3,1009.2,,8.0
2025-07-05 18:00:00,12.9,12.1,95.0,0.8,0.0,180.0,10.8,26.3,1008.4,0.0,8.0
2025-07-05 19:00:00,12.6,12.1,97.0,0.3,,170.0,10.8,29.2,1007.6,,9.0
2025-07-05 20:00:00,12.8,12.3,97.0,0.4,,160.0,14.4,29.2,1006.5,,9.0
2025-07-05 21:00:00,13.0,12.5,97.0,0.4,,170.0,10.8,29.2,1005.4,,8.0
2025-07-05 22:00:00,13.2,12.7,97.0,0.8,,180.0,10.8,27.4,1004.6,,9.0
2025-07-05 23:00:00,13.4,12.9,97.0,2.0,,210.0,10.8,31.0,1004.1,,8.0
2025-07-06 00:00:00,13.7,13.2,97.0,0.6,,210.0,10.8,34.6,1003.9,0.0,8.0
2025-07-06 01:00:00,13.7,13.2,97.0,0.4,,200.0,10.8,33.8,1003.5,,3.0
2025-07-06 02:00:00,13.5,13.3,99.0,2.0,,210.0,10.8,32.8,1003.4,,7.0
2025-07-06 03:00:00,13.8,13.5,98.0,1.0,,200.0,10.8,30.6,1003.3,,7.0
2025-07-06 04:00:00,14.0,13.7,98.0,2.0,,210.0,7.2,28.4,1003.1,,7.0
2025-07-06 05:00:00,14.4,14.1,98.0,0.5,,210.0,7.2,28.1,1003.1,,7.0
2025-07-06 06:00:00,14.6,14.1,97.0,0.3,0.0,210.0,10.8,28.1,1003.1,0.0,3.0
2025-07-06 07:00:00,15.1,14.5,96.0,0.2,,210.0,7.2,28.4,1003.2,,3.0
2025-07-06 08:00:00,16.1,15.0,93.0,0.0,,210.0,10.8,29.2,1003.1,,7.0
2025-07-06 09:00:00,16.3,14.8,91.0,0.0,,190.0,10.8,29.2,1003.1,,3.0
2025-07-06 10:00:00,16.6,14.8,89.0,0.0,,190.0,10.8,30.6,1003.0,,3.0
2025-07-06 11:00:00,16.4,15.4,94.0,0.1,,190.0,10.8,29.5,1002.8,,3.0
2025-07-06 12:00:00,16.7,15.6,93.0,0.2,0.0,200.0,10.8,30.2,1002.8,6.0,17.0
2025-07-06 13:00:00,16.7,15.4,92.0,4.0,,240.0,18.0,28.8,1003.1,,17.0
2025-07-06 14:00:00,17.0,15.3,90.0,0.1,,240.0,10.8,33.1,1003.1,,7.0
2025-07-06 15:00:00,16.4,14.9,91.0,0.1,,250.0,14.4,32.8,1003.5,,3.0
2025-07-06 16:00:00,16.9,14.2,84.0,0.0,,250.0,14.4,32.8,1003.6,,3.0
2025-07-06 17:00:00,17.1,14.4,84.0,0.0,,230.0,10.8,28.4,1003.6,,3.0
2025-07-06 18:00:00,16.4,14.2,87.0,0.0,0.0,220.0,7.2,28.8,1003.7,0.0,3.0
2025-07-06 19:00:00,16.1,13.2,83.0,0.0,,220.0,7.2,26.3,1003.9,,3.0
2025-07-06 20:00:00,15.4,13.2,87.0,0.0,,210.0,7.2,21.2,1004.0,,3.0
2025-07-06 21:00:00,14.5,13.9,96.0,0.0,,200.0,7.2,22.0,1003.8,,3.0
2025-07-06 22:00:00,14.6,13.6,94.0,0.0,,190.0,10.8,23.4,1003.6,,3.0
2025-07-06 23:00:00,14.8,14.0,95.0,0.0,,200.0,7.2,26.3,1003.5,,3.0
2025-07-07 00:00:00,14.7,13.9,95.0,0.0,,200.0,10.8,26.3,1003.5,0.0,3.0
2025-07-07 01:00:00,14.5,13.5,94.0,0.0,,210.0,10.8,25.2,1003.1,,3.0
2025-07-07 02:00:00,14.2,13.2,94.0,0.0,,200.0,10.8,19.8,1003.2,,3.0
2025-07-07 03:00:00,14.8,13.5,92.0,0.0,,210.0,10.8,21.6,1003.3,,3.0
2025-07-07 04:00:00,15.3,13.7,90.0,0.0,,190.0,7.2,21.2,1002.9,,3.0
2025-07-07 05:00:00,16.2,14.0,87.0,0.0,,210.0,10.8,25.2,1003.0,,3.0
2025-07-07 06:00:00,17.2,14.5,84.0,0.0,0.0,210.0,10.8,26.3,1002.9,24.0,3.0
2025-07-07 07:00:00,17.9,14.8,82.0,0.0,,220.0,10.8,27.0,1002.6,,3.0
2025-07-07 08:00:00,19.8,15.2,75.0,0.0,,210.0,14.4,27.4,1002.9,,3.0
2025-07-07 09:00:00,21.8,15.9,69.0,0.0,,210.0,14.4,30.6,1002.9,,3.0
2025-07-07 10:00:00,22.0,13.9,60.0,0.0,,210.0,16.6,31.3,1003.0,,3.0
2025-07-07 11:00:00,20.8,15.3,71.0,0.0,,190.0,10.8,29.9,1003.3,,3.0
2025-07-07 12:00:00,20.4,16.0,76.0,0.0,0.0,190.0,7.2,29.2,1003.2,0.0,3.0
2025-07-07 13:00:00,20.1,15.5,75.0,0.0,,190.0,7.2,28.8,1003.3,,3.0
2025-07-07 14:00:00,18.7,16.3,86.0,0.0,,200.0,7.2,25.9,1003.1,,3.0
2025-07-07 15:00:00,18.6,16.7,89.0,0.0,,180.0,3.6,25.2,1002.8,,3.0
2025-07-07 16:00:00,18.0,16.0,88.0,0.1,,180.0,3.6,15.1,1002.8,,3.0
2025-07-07 17:00:00,17.6,16.5,93.0,0.2,,120.0,3.6,14.4,1002.4,,7.0
2025-07-07 18:00:00,17.2,15.9,92.0,0.5,0.0,80.0,3.6,9.4,1001.9,0.0,8.0
2025-07-07 19:00:00,16.6,15.6,94.0,0.2,,60.0,7.2,15.8,1001.3,,8.0
2025-07-07 20:00:00,16.1,14.8,92.0,0.3,,50.0,7.2,19.8,1000.6,,8.0
2025-07-07 21:00:00,15.7,15.1,96.0,3.0,,50.0,10.8,27.7,999.9,,8.0
2025-07-07 22:00:00,15.6,15.4,99.0,4.0,,60.0,14.4,32.8,998.2,,8.0
2025-07-07 23:00:00,15.7,15.5,99.0,2.0,,50.0,14.4,34.9,997.3,,8.0
2025-07-08 00:00:00,15.6,15.4,99.0,2.0,,40.0,14.4,34.2,996.0,0.0,9.0
2025-07-08 01:00:00,15.5,15.5,100.0,1.0,,10.0,3.6,18.4,995.1,,8.0
2025-07-08 02:00:00,15.3,15.3,100.0,0.7,,330.0,7.2,14.0,994.6,,8.0
2025-07-08 03:00:00,14.5,14.5,100.0,2.0,,20.0,14.4,19.1,994.3,,8.0
2025-07-08 04:00:00,14.7,14.5,99.0,0.6,,360.0,10.8,30.2,994.7,,8.0
2025-07-08 05:00:00,15.3,14.8,97.0,0.5,,360.0,14.4,40.7,995.3,,7.0
2025-07-08 06:00:00,15.3,15.0,98.0,0.0,0.0,320.0,10.8,47.2,996.3,0.0,8.0
2025-07-08 07:00:00,15.9,14.9,94.0,0.1,,290.0,10.8,48.2,997.2,,7.0
2025-07-08 08:00:00,15.5,15.2,98.0,0.5,,290.0,10.8,45.0,998.0,,7.0
2025-07-08 09:00:00,16.1,15.3,95.0,0.1,,280.0,7.2,36.0,999.0,,7.0
2025-07-08 10:00:00,16.9,15.2,90.0,0.0,,290.0,7.2,36.0,1000.0,,3.0
2025-07-08 11:00:00,16.6,15.0,90.0,0.0,,280.0,10.8,32.8,1001.0,,3.0
2025-07-08 12:00:00,16.1,14.6,91.0,0.0,0.0,270.0,7.2,28.4,1002.0,0.0,3.0
2025-07-08 13:00:00,16.9,14.5,86.0,0.0,,280.0,7.2,28.1,1002.7,,3.0
2025-07-08 14:00:00,17.0,14.1,83.0,0.0,,270.0,10.8,29.2,1003.6,,3.0
2025-07-08 15:00:00,17.0,14.5,85.0,0.0,,280.0,7.2,25.6,1004.5,,3.0
2025-07-08 16:00:00,16.1,13.9,87.0,0.0,,300.0,7.2,22.7,1005.2,,3.0
2025-07-08 17:00:00,15.4,13.8,90.0,0.0,,320.0,3.6,23.8,1006.0,,3.0
2025-07-08 18:00:00,15.3,13.5,89.0,0.0,0.0,330.0,3.6,24.5,1006.4,0.0,3.0
2025-07-08 19:00:00,15.0,13.4,90.0,0.0,,190.0,3.6,19.1,1007.0,,3.0
2025-07-08 20:00:00,14.6,13.6,94.0,0.0,,290.0,3.6,13.3,1007.5,,3.0
2025-07-08 21:00:00,13.7,13.5,99.0,0.0,,300.0,3.6,11.2,1008.3,,3.0
2025-07-08 22:00:00,12.8,12.6,99.0,0.0,,280.0,3.6,9.7,1009.0,,3.0
2025-07-08 23:00:00,11.6,11.4,99.0,0.0,,130.0,3.6,7.9,1009.1,,5.0
2025-07-09 00:00:00,10.9,10.9,100.0,0.0,,0.0,0.0,9.7,1009.7,0.0,5.0
2025-07-09 01:00:00,9.8,9.7,99.0,0.0,,0.0,0.0,9.4,1010.1,,5.0
2025-07-09 02:00:00,9.6,8.7,94.0,0.0,,220.0,3.6,6.5,1010.7,,5.0
2025-07-09 03:00:00,10.5,10.3,99.0,0.0,,250.0,3.6,4.3,1011.0,,3.0
2025-07-09 04:00:00,14.7,13.2,91.0,0.0,,80.0,3.6,11.9,1011.0,,3.0
2025-07-09 05:00:00,16.0,12.5,80.0,0.0,,40.0,10.8,21.6,1011.4,,3.0
2025-07-09 06:00:00,16.3,12.1,76.0,0.0,0.0,40.0,14.4,28.1,1011.9,60.0,1.0
2025-07-09 07:00:00,16.9,11.0,68.0,0.0,,30.0,14.4,32.4,1012.4,,2.0
2025-07-09 08:00:00,17.1,10.5,65.0,0.0,,50.0,14.4,33.8,1012.7,,2.0
2025-07-09 09:00:00,17.5,11.1,66.0,0.0,,30.0,14.4,34.9,1012.7,,1.0
2025-07-09 10:00:00,17.6,11.4,67.0,0.0,,30.0,14.4,36.4,1012.7,,3.0
2025-07-09 11:00:00,17.8,8.6,55.0,0.0,,40.0,18.0,34.6,1012.9,,3.0
2025-07-09 12:00:00,18.4,8.9,54.0,0.0,0.0,40.0,18.0,33.5,1013.2,60.0,3.0
2025-07-09 13:00:00,18.6,8.5,52.0,0.0,,60.0,18.0,34.9,1013.1,,3.0
2025-07-09 14:00:00,19.2,8.8,51.0,0.0,,60.0,14.4,34.9,1013.0,,3.0
2025-07-09 15:00:00,18.9,8.8,52.0,0.0,,60.0,14.4,33.1,1013.3,,3.0
2025-07-09 16:00:00,19.1,8.7,51.0,0.0,,70.0,14.4,33.8,1013.1,,3.0
2025-07-09 17:00:00,18.1,9.4,57.0,0.0,,50.0,14.4,31.3,1012.9,,3.0
2025-07-09 18:00:00,16.8,9.9,64.0,0.0,0.0,30.0,10.8,25.9,1013.0,48.0,3.0
2025-07-09 19:00:00,15.0,11.6,80.0,0.0,,30.0,7.2,21.6,1013.6,,3.0
2025-07-09 20:00:00,14.0,12.0,88.0,0.0,,10.0,7.2,19.8,1013.9,,3.0
2025-07-09 21:00:00,13.7,11.6,87.0,0.0,,10.0,7.2,19.4,1014.2,,3.0
2025-07-09 22:00:00,13.6,11.1,85.0,0.0,,10.0,7.2,23.0,1014.3,,3.0
2025-07-09 23:00:00,14.1,11.1,82.0,0.0,,30.0,7.2,23.8,1014.6,,3.0
2025-07-10 00:00:00,13.5,11.2,86.0,0.0,,30.0,3.6,25.9,1014.7,0.0,3.0
2025-07-10 01:00:00,13.3,11.0,86.0,0.0,,40.0,3.6,27.0,1014.6,,3.0
2025-07-10 02:00:00,13.6,10.9,84.0,0.0,,50.0,7.2,26.6,1014.8,,3.0
2025-07-10 03:00:00,13.6,10.9,84.0,0.0,,40.0,10.8,30.2,1014.6,,3.0
2025-07-10 04:00:00,13.9,11.1,83.0,0.0,,40.0,14.4,31.3,1014.5,,3.0
2025-07-10 05:00:00,14.0,11.3,84.0,0.0,,40.0,18.0,38.9,1014.7,,3.0
2025-07-10 06:00:00,14.1,11.3,83.0,0.0,0.0,30.0,21.6,39.2,1014.5,24.0,3.0
2025-07-10 07:00:00,14.4,11.2,81.0,0.0,,40.0,21.6,37.4,1014.5,,3.0
2025-07-10 08:00:00,14.8,11.4,80.0,0.0,,60.0,25.2,40.0,1015.1,,3.0
2025-07-10 09:00:00,14.9,11.7,81.0,0.0,,50.0,21.6,43.2,1015.1,,3.0
2025-07-10 10:00:00,15.6,11.8,78.0,0.0,,40.0,21.6,23.0,1015.4,,3.0
2025-07-10 11:00:00,15.9,12.5,80.0,0.0,,40.0,18.0,48.2,1015.5,,3.0
2025-07-10 12:00:00,16.6,11.9,74.0,0.0,0.0,50.0,21.6,53.6,1015.5,0.0,3.0
2025-07-10 13:00:00,16.6,11.7,73.0,0.0,,50.0,18.0,26.0,1015.6,,3.0
2025-07-10 14:00:00,16.6,11.5,72.0,0.0,,50.0,21.6,27.0,1015.4,,3.0
2025-07-10 15:00:00,16.0,11.6,75.0,0.0,,50.0,21.6,24.0,1015.3,,3.0
2025-07-10 16:00:00,14.9,12.2,84.0,0.1,,50.0,18.0,45.4,1015.3,,3.0
2025-07-10 17:00:00,14.5,12.2,86.0,0.3,,60.0,18.0,46.4,1015.2,,3.0
2025-07-10 18:00:00,14.2,12.4,89.0,0.5,0.0,60.0,18.0,50.0,1015.4,0.0,3.0
2025-07-10 19:00:00,14.6,11.9,84.0,0.0,,60.0,18.0,47.2,1015.2,,3.0
2025-07-10 20:00:00,14.9,11.7,81.0,0.0,,50.0,25.2,24.0,1014.9,,3.0
2025-07-10 21:00:00,15.0,11.4,79.0,0.0,,50.0,25.2,52.9,1014.6,,3.0
2025-07-10 22:00:00,14.8,11.4,80.0,0.0,,50.0,21.6,30.0,1014.0,,3.0
2025-07-10 23:00:00,14.8,11.2,79.0,0.0,,60.0,25.2,26.0,1013.6,,3.0
2025-07-11 00:00:00,14.6,11.4,81.0,0.0,,60.0,25.2,55.8,1013.0,0.0,3.0
2025-07-11 01:00:00,14.3,11.5,83.0,0.0,,50.0,21.6,27.0,1012.8,,3.0
2025-07-11 02:00:00,14.2,11.9,86.0,0.0,,60.0,21.6,50.8,1012.4,,3.0
2025-07-11 03:00:00,14.0,12.2,89.0,0.0,,80.0,18.0,49.7,1013.2,,17.0
2025-07-11 04:00:00,13.3,12.7,96.0,0.8,,60.0,18.0,47.9,1012.5,,3.0
2025-07-11 05:00:00,13.7,12.8,94.0,3.0,,50.0,21.6,49.3,1011.9,,3.0
2025-07-11 06:00:00,13.7,13.1,96.0,0.0,0.0,80.0,21.6,49.0,1012.9,0.0,5.0
2025-07-11 07:00:00,13.8,13.2,96.0,0.0,,50.0,21.6,47.5,1012.5,,5.0
2025-07-11 08:00:00,13.9,13.6,98.0,0.0,,60.0,18.0,47.5,1012.8,,3.0
2025-07-11 09:00:00,14.2,13.7,97.0,0.0,,60.0,21.6,47.2,1012.9,,3.0
2025-07-11 10:00:00,14.5,13.5,94.0,0.0,,60.0,21.6,52.9,1012.9,,3.0
2025-07-11 11:00:00,15.1,13.8,92.0,0.0,,60.0,18.0,49.7,1013.0,,3.0
2025-07-11 12:00:00,15.4,13.9,91.0,0.0,0.0,50.0,18.0,23.0,1013.2,0.0,3.0
2025-07-11 13:00:00,15.4,13.9,91.0,0.0,,50.0,21.6,48.2,1013.1,,3.0
